"Country","OblName","PostCodeList","City","lang_code"
"RU","MOS","","ЖК Бутово Парк","ru"
"RU","MOS","","ЖК Витязь","ru"
"BY","HO","247198","Жлобин","ru"
"BY","HO","","Жмурное","ru"
"BY","HO","","Жмуровка","ru"
"BY","MI","222160,222161,222162,222163,222164,222165,222166,222167,222168,222169","Жодино","ru"
"RU","KOS","157863","Жолобово","ru"
"KZ","ZHA","","Жолпак Тобе","ru"
"KZ","AKM","","Жолымбет","ru"
"BY","MI","","Жорновка","ru"
"BY","MI","222152","Жортай","ru"
"KZ","KZY","","Жосалы","ru"
"RU","MOS","141036","Жостово","ru"
"RU","MOW","","Жохово","ru"
"RU","CHE","456930","Жукатау","ru"
"RU","KLU","249191,249192,294190","Жуков","ru"
"BY","HO","","Жуковичи","ru"
"RU","BRY","242700,242702,242739","Жуковка","ru"
"RU","KOS","","Жуковка","ru"
"RU","MOS","141825","Жуковка","ru"
"RU","BA","450570","Жуково","ru"
"RU","BEL","","Жуково","ru"
"RU","KGN","641472","Жуково","ru"
"RU","MO","431034","Жуково","ru"
"RU","MOS","140125","Жуково","ru"
"RU","SMO","214550","Жуково","ru"
"RU","TOM","636306","Жуково","ru"
"RU","TVE","172724","Жуково","ru"
"RU","ROS","347705","Жуково-Татарский","ru"
"RU","ROS","","Жуковская","ru"
"RU","MOS","140160,140180,140181,140182,140183,140184,140185,140186,140187,140188,140189","Жуковский","ru"
"KZ","ALM","","Жулдыз","ru"
"RU","MOS","","Жулебино","ru"
"RU","YAR","","Жупеево","ru"
"BY","HR","","Жупраны","ru"
"RU","NVS","632715","Журавка","ru"
"RU","VGG","403702","Журавка","ru"
"RU","VOR","396720","Журавка","ru"
"RU","BEL","309011","Журавка-Вторая","ru"
"RU","BEL","309010","Журавка-Первая","ru"
"RU","CRI","297321","Журавки","ru"
"RU","BEL","308594","Журавлевка","ru"
"RU","CRI","297512","Журавлевка","ru"
"RU","SAR","413242","Журавлевка","ru"
"BY","HO","","Журавлевка","ru"
"RU","KEM","650523","Журавлево","ru"
"RU","KGN","641904","Журавлево","ru"
"RU","KYA","662942","Журавлево","ru"
"RU","KEM","","Журавли","ru"
"RU","BEL","","Журавлиное","ru"
"RU","ALT","658055","Журавлиха","ru"
"RU","MOS","140615","Журавна","ru"
"BY","BR","","Журавок","ru"
"RU","KDA","353154","Журавская","ru"
"RU","KDA","353163","Журавский","ru"
"RU","STA","356355","Журавское","ru"
"BY","MA","","Журбин","ru"
"RU","VGG","404306","Жутово 2-е","ru"
"RU","MOS","141351","Жучки","ru"
"RU","KDA","353522","За Родину","ru"
"BY","HO","","Забабье","ru"
"RU","YAR","","Забава","ru"
"RU","ZAB","674650,674651","Забайкальск","ru"
"RU","BU","670014,670525","Забайкальский","ru"
"BY","MI","222117","Забашевичи","ru"
"RU","MOS","","Забелино","ru"
"RU","NIZ","","Забелино","ru"
"BY","MA","","Забелышин","ru"
"BY","BR","225001","Заберезье","ru"
"BY","BR","225385","Заберье","ru"
"RU","IRK","669456","Забитуй","ru"
"BY","HO","","Забияка","ru"
"RU","IRK","666348","Заблагар","ru"
"RU","KDA","353583","Забойский","ru"
"RU","KLU","249064","Заболотное","ru"
"RU","SVE","","Заболотный","ru"
"RU","VOR","396691","Заболотовка","ru"
"RU","ARK","164545","Заболотье","ru"
"RU","MOS","140102","Заболотье","ru"
"RU","MOW","","Заболотье","ru"
"RU","TVE","171177","Заболотье","ru"
"BY","BR","225042","Заболотье","ru"
"BY","HO","247743","Заболотье","ru"
"BY","MI","222230","Заболотье","ru"
"RU","MOS","","Заборье","ru"
"RU","RYA","390523","Заборье","ru"
"RU","ALT","658021","Забродино","ru"
"RU","VOR","397611","Заброды","ru"
"BY","HO","247395","Забродье","ru"
"BY","MA","","Забродье","ru"
"BY","MA","","Забычанье","ru"
"BY","BR","","Завадькови Каменецкий р-н","ru"
"RU","BEL","","Завалищено","ru"
"RU","BEL","309936","Завалье","ru"
"RU","MOS","","Завалье-1","ru"
"RU","MOS","","Завалье-2","ru"
"RU","BEL","309936","Завальское","ru"
"RU","CHE","","Заварухино","ru"
"BY","BR","225833","Завелевье","ru"
"BY","BR","225053","Завершаны","ru"
"BY","BR","225847","Завершье","ru"
"RU","CRI","296126","Завет-Ленинский","ru"
"RU","CRI","298245","Заветное","ru"
"RU","ROS","347430","Заветное","ru"
"RU","STA","357014","Заветное","ru"
"RU","KDA","352942","Заветный","ru"
"RU","KHA","682844","Заветы Ильича","ru"
"RU","MOS","141204","Заветы Ильича","ru"
"RU","BEL","309075","Завидовка","ru"
"RU","RYA","391724","Завидовка","ru"
"BY","HO","247372","Завидовка","ru"
"RU","RYA","391410","Завидово","ru"
"RU","TVE","171275","Завидово","ru"
"BY","BR","","Завинье","ru"
"RU","AMU","676870,676874,676875,676899","Завитинск","ru"
"BY","BR","225794","Завишье","ru"
"BY","HO","","Завод","ru"
"RU","MOS","","завода Мосрентген","ru"
"BY","HO","","Заводный Остров","ru"
"RU","TYU","627045","Заводопетровское","ru"
"RU","TYU","627139,627140,627141,627142,627144,627145,627149","Заводоуковск","ru"
"RU","SVE","623654","Заводоуспенское","ru"
"RU","KDA","352004","Заводской","ru"
"RU","PRI","","Заводской","ru"
"RU","SE","362908,362910,362911","Заводской","ru"
"RU","SVE","623640","Заводской","ru"
"RU","TAM","393723","Заводской","ru"
"RU","TVE","","Заводской","ru"
"RU","ROS","347825,347835","Заводской мкрн","ru"
"RU","TUL","301651","Заводской парк","ru"
"RU","BEL","309288","Заводцы","ru"
"RU","KAM","","Завойко","ru"
"RU","IVA","155410,155412","Заволжск","ru"
"RU","SAM","446235","Заволжский","ru"
"RU","SAR","413705","Заволжский","ru"
"RU","TVE","","Заволжский","ru"
"RU","AST","416025","Заволжское","ru"
"RU","NIZ","606520,606521,606522,606523,606524,606525","Заволжье","ru"
"RU","ULY","","Заволжье","ru"
"RU","YAR","150027,150504","Заволжье","ru"
"RU","MOS","","Заворово","ru"
"RU","TAM","393749","Заворонежское","ru"
"RU","MOS","","Заворыкино","ru"
"BY","BR","","Завоятин","ru"
"RU","KOS","157866","Завражье","ru"
"RU","ORE","","Завьяловка","ru"
"RU","ALT","658620","Завьялово","ru"
"RU","NVS","633243","Завьялово","ru"
"RU","UD","427000","Завьялово","ru"
"RU","SVE","623623","Завьяловское","ru"
"RU","VGG","403227","Завязка","ru"
"RU","KIR","613612","Загарье","ru"
"BY","HO","","Загатье","ru"
"BY","MA","213912","Загатье","ru"
"RU","TYU","626126","Загваздина","ru"
"BY","HO","","Загорбашье","ru"
"BY","HO","","Загорины","ru"
"RU","PSK","","Загорицы","ru"
"RU","AMU","676413","Загорная Селитьба","ru"
"RU","MOS","140127","Загорново","ru"
"BY","BR","225085","Загородная","ru"
"RU","TVE","171705","Загородный","ru"
"RU","MOS","141367","Загорские Дали","ru"
"RU","KEM","654244","Загорский","ru"
"RU","STA","357228","Загорский","ru"
"RU","KGD","238172","Загорское","ru"
"RU","MOW","","Загорье","ru"
"RU","YAR","152034","Загорье","ru"
"RU","MOS","141180,141181","Загорянский","ru"
"KZ","SEV","","Заградовка","ru"
"RU","BU","671463","Загустай","ru"
"BY","BR","225816","Загута","ru"
"BY","BR","225377","Задворье","ru"
"BY","BR","","Задворяны","ru"
"RU","BEL","309062","Задельное","ru"
"RU","SAM","","Задельное","ru"
"BY","BR","225116","Задерть","ru"
"RU","ROS","346638","Задоно-Кагальницкая","ru"
"RU","LIP","399200,399201,399249","Задонск","ru"
"RU","ROS","","Задонский","ru"
"BY","HO","","Задоровка","ru"
"RU","BEL","","Задорожный","ru"
"BY","BR","225438","Задубье","ru"
"RU","AD","","Задунаевский","ru"
"BY","HO","","Заездье","ru"
"BY","BR","225620","Заеленье","ru"
"RU","ROS","347064","Зазерский","ru"
"RU","BU","671310,671336,671337,671338,671339","Заиграево","ru"
"RU","ROS","346175","Заикинский","ru"
"RU","PER","618962","Заимка","ru"
"RU","TA","423505,423520,423521,423522,423523,423539","Заинск","ru"
"RU","SVE","623822","Зайково","ru"
"BY","VI","","Зайково","ru"
"RU","SVE","","Зайково-1","ru"
"BY","HO","","Займище","ru"
"RU","ROS","346771","Займо-Обрыв","ru"
"KZ","VOS","","Зайсан","ru"
"BY","HO","","Зайцев","ru"
"RU","KHM","628645","Зайцева Речка","ru"
"RU","VOR","396748","Зайцевка","ru"
"RU","KOS","","Зайцево","ru"
"RU","MOS","","Зайцево","ru"
"RU","TUL","301123","Зайцево","ru"
"RU","LEN","","Зайцево д.","ru"
"RU","BEL","","Зайчик","ru"
"RU","VLG","161353","Зайчики","ru"
"BY","BR","224019","Заказанка","ru"
"RU","BU","671950,671959","Закаменск","ru"
"BY","BR","","Закапличье","ru"
"BY","BR","225042","Закий","ru"
"RU","ALT","658648","Закладное","ru"
"BY","BR","225848","Заклетенье","ru"
"RU","LEN","188270","Заклинье","ru"
"RU","VLA","","Заклязьменский","ru"
"RU","NVS","633632","Заковряжино","ru"
"RU","ALT","658743","Заковряшино","ru"
"BY","BR","225832","Закозель","ru"
"BY","HO","","Закопытье","ru"
"BY","HO","","Закрашинский Мох","ru"
"RU","IRK","669408","Закулей","ru"
"RU","VGG","404152","Закутский","ru"
"RU","BEL","309731","Закутское","ru"
"BY","MA","","Закутье","ru"
"BY","BR","225840","Залавье","ru"
"RU","IRK","666320,666321","Залари","ru"
"RU","ORL","303559,303560,303561","Залегощь","ru"
"RU","KYA","663478","Заледеево","ru"
"RU","CRI","","Залесное","ru"
"RU","TA","","Залесный","ru"
"RU","ULY","433104","Залесный","ru"
"RU","ALT","659220,659221","Залесово","ru"
"RU","CRI","295044","Залесье","ru"
"RU","KGD","238642","Залесье","ru"
"RU","KOS","","Залесье","ru"
"RU","SVE","","Залесье","ru"
"BY","BR","224010","Залесье","ru"
"BY","HO","247017","Залесье","ru"
"BY","HR","","Залесье","ru"
"BY","BR","","Залешаны","ru"
"RU","OMS","646519","Заливино","ru"
"RU","CRI","","Заливное","ru"
"RU","SAM","446638","Заливной","ru"
"RU","VGG","404331","Заливский","ru"
"RU","VOR","396784","Залиман","ru"
"BY","HO","","Залинейный","ru"
"BY","BR","225387","Залипенье","ru"
"BY","HO","","Залипье","ru"
"BY","HO","","Залозье","ru"
"RU","BEL","309873","Заломное","ru"
"RU","MOS","","Залуги","ru"
"BY","BR","225247","Залужье","ru"
"BY","BR","225121","Залузье","ru"
"RU","KB","361700,361701,361708","Залукокоаже","ru"
"BY","BR","225790","Залядынье","ru"
"BY","HO","","Залядье","ru"
"RU","IRK","666346","Замазчикова","ru"
"RU","KGN","641163","Заманилки","ru"
"RU","SE","363017","Заманкул","ru"
"RU","LIP","399150","Замартынье","ru"
"RU","KO","169482,169483","Замежная","ru"
"RU","VOR","397419","Замельничный","ru"
"RU","IRK","665116","Замзор","ru"
"RU","BRY","","Замишево","ru"
"BY","MI","","Замлынье","ru"
"BY","HO","","Замокровье","ru"
"RU","IRK","","Заморская","ru"
"BY","VI","","Замосточье","ru"
"RU","BEL","309206","Замостье","ru"
"RU","KRS","307820","Замостье","ru"
"BY","HO","247926","Замостье","ru"
"BY","MA","","Замочулье","ru"
"BY","BR","225115","Замошаны","ru"
"BY","BR","225654","Замошье","ru"
"RU","AL","649495","Замульта","ru"
"RU","AST","416206","Замьяны","ru"
"RU","NIZ","607253","Замятино","ru"
"RU","AST","","Занзели","ru"
"BY","BR","225853","Занивье","ru"
"RU","SVE","623870","Занина","ru"
"RU","RYA","391544","Занино-Починки","ru"
"RU","MOS","","Занкино","ru"
"BY","BR","","Зановинское","ru"
"RU","KGD","","Заовражное","ru"
"RU","CHE","","Заозерное","ru"
"RU","KHA","680518","Заозерное","ru"
"RU","CRI","","Заозерное пгт","ru"
"RU","KAM","","Заозерный","ru"
"RU","KEM","652090","Заозерный","ru"
"RU","KYA","663960,663961,663974,663977,663979","Заозерный","ru"
"RU","CHE","457338","Заозерный","ru"
"RU","MUR","184310","Заозерск","ru"
"BY","HO","","Заозерщина","ru"
"RU","KGD","","Заозерье","ru"
"RU","KR","185501","Заозерье","ru"
"RU","MOS","","Заозерье","ru"
"BY","HO","247288,247265","Заозерье","ru"
"BY","MA","","Заозерье","ru"
"RU","TUL","301000","Заокский","ru"
"RU","RYA","390536","Заокское","ru"
"RU","KRS","307831","Заолешенка","ru"
"RU","TVE","172610,172611,172649","Западная Двина","ru"
"KZ","SEV","","Западное","ru"
"RU","IRK","","Западный","ru"
"RU","KDA","352476","Западный","ru"
"RU","KOS","","Западный","ru"
"BY","HO","","Западный","ru"
"RU","KDA","","Западный сосык","ru"
"RU","CHE","457376","Запасное","ru"
"RU","VGG","404609","Заплавное","ru"
"RU","ROS","346465","Заплавская","ru"
"BY","BR","225845","Заплесье","ru"
"RU","PSK","181013","Заплюсье","ru"
"RU","KGD","238612","Заповедное","ru"
"RU","KRS","305528","Заповедный п.","ru"
"RU","ARK","164567","Заполье","ru"
"RU","LEN","188414","Заполье","ru"
"BY","BR","225268","Заполье","ru"
"BY","MA","","Заполье","ru"
"BY","VI","","Заполье","ru"
"RU","BEL","309817","Запольное","ru"
"RU","MUR","184430,184433","Заполярный","ru"
"RU","YAN","629758","Заполярный","ru"
"RU","KDA","353551","Запорожская","ru"
"RU","LEN","188734","Запорожское","ru"
"BY","BR","","Запросье","ru"
"RU","CRI","298545","Запрудное","ru"
"RU","NIZ","607690","Запрудное","ru"
"RU","KOS","","Запрудня","ru"
"RU","MOS","141960","Запрудня","ru"
"BY","HO","","Запрудовка","ru"
"BY","HO","","Зарадвинье","ru"
"RU","MOS","140600,140601,140602,140603","Зарайск","ru"
"RU","MOS","140632","Зарайский","ru"
"RU","AD","385445","Зарево","ru"
"RU","ORE","461986","Зарево","ru"
"BY","BR","","Заречаны","ru"
"RU","ORL","302525,302528","Зареченский","ru"
"BY","BR","225843","Заречка","ru"
"RU","SVE","","Заречная","ru"
"RU","AMU","676205","Заречная Слобода","ru"
"RU","AMU","676836","Заречное","ru"
"RU","AST","416433","Заречное","ru"
"RU","BEL","309562","Заречное","ru"
"RU","CRI","296160","Заречное","ru"
"RU","IRK","","Заречное","ru"
"RU","KDA","","Заречное","ru"
"RU","KEM","","Заречное","ru"
"RU","MO","431277","Заречное","ru"
"RU","NIZ","","Заречное","ru"
"RU","OMS","646851","Заречное","ru"
"RU","VLA","601246","Заречное","ru"
"RU","ARK","164020","Заречный","ru"
"RU","IVA","155421","Заречный","ru"
"RU","KDA","352603","Заречный","ru"
"RU","KEM","652162","Заречный","ru"
"RU","MOS","108808","Заречный","ru"
"RU","PNZ","442960,442961,442962,442963,442964,442965","Заречный","ru"
