Country,ID,OblName,PostCodeList,City
RU,1853,PRI,"692480,692481,692495",Вольно-Надеждинское
RU,16428,AD,385436,Вольное
RU,43239,AMU,,Вольное
RU,14929,AST,416023,Вольное
RU,38370,CRI,296186,Вольное
RU,33398,OMS,646731,Вольное
RU,16632,AD,,Вольный
RU,2958,SAR,"412900,412901,412902,412903,412904,412905,412906,412909,412911,412913,412916,412918,412919,412921",Вольск
RU,34127,VOR,396330,Воля
RU,37548,SMO,216571,Ворга
RU,2600,KO,"169933,169934",Воргашор
RU,999,KO,"169900,169901,169902,169903,169905,169906,169907,169908,169909,169912,169915,169925,169927,169930,169935,169936,169940,169941,169945,169950,169980,169999",Воркута
RU,37823,KDA,353305,Воробьев
RU,13296,VOR,"397570,397571",Воробьевка
RU,37294,BRY,243049,Воробьевка
RU,39830,LIP,399270,Воробьевка
RU,29886,BEL,,Воробьево
RU,38058,CRI,296513,Воробьево
RU,16864,AST,416167,Воробьевский
RU,45518,VOR,397560,Воробьевский Центральная усадьба
RU,35395,MOS,,Ворово
RU,35706,STA,357081,Воровсколесская
RU,44261,KYA,663248,Ворогово
RU,39411,CRI,,Ворон гор. округ Судак
RU,506,VOR,"394000,394001,394002,394003,394004,394005,394006,394007,394008,394009,394010,394011,394014,394016,394018,394019,394020,394021,394023,394024,394025,394026,394027,394028,394029,394030,394031,394033,394035,394036,394038,394040,394042,394043,394044,394045,394049,394050,394051,394052,394053,394055,394056,394057,394061,394062,394063,394064,394065,394066,394068,394070,394071,394072,394073,394074,394075,394076,394077,394083,394084,394086,394087,394088,394090,394091,394092,394093,394094,394700,394880,394890,394899,394960,394961,394962,394963,394964,396533,901211,993000,993001",Воронеж
RU,46815,VOR,397241,Воронеж-45
RU,34431,KDA,"352325,352326,352327",Воронежская
RU,45421,STA,,Воронежское
RU,33237,LIP,399755,Воронец
RU,15912,KOS,,Воронино
RU,13532,MOS,,Воронино
RU,31569,TOM,634532,Воронино
RU,15287,MOS,141642,Воронино
RU,35321,MOS,,Воронки
RU,32733,BRY,242331,Воронов Лог
RU,29887,BEL,,Вороновка
RU,221,MOS,"108831,142160,142161",Вороново
RU,14536,TOM,636171,Вороново
RU,13300,VOR,"396400,396440,396441,396442",Воронцовка
RU,35651,KDA,353664,Воронцовка
RU,34114,ROS,347715,Воронцовка
RU,22899,SVE,624467,Воронцовка
RU,46014,KDA,354389,Воронцовка
RU,44774,KDA,353213,Воронцовская
RU,44572,KOS,157866,Воронье
RU,44571,KOS,,Воротимово
RU,37420,SAM,446522,Воротнее
RU,41578,BEL,309540,Воротниково
RU,17008,BEL,,Воротниково
RU,1891,NIZ,"606260,606279",Воротынец
RU,1921,KLU,"249120,249200,249201",Воротынск
RU,36096,VOR,396625,Ворошиловский
RU,1757,KRS,305527,Ворошнево
RU,1308,KLU,249020,Ворсино
RU,42600,MOS,,Ворсино
RU,44452,KOS,,Ворсиново
RU,29888,BEL,309061,Ворскла
RU,29889,BEL,,Ворсклица
RU,1215,NIZ,"606120,606121",Ворсма
RU,33301,VLA,601211,Ворша
RU,13414,SAM,,Воскресенка
RU,42550,OMS,646930,Воскресенка
RU,17208,MOS,,Воскресенки
RU,46866,AST,416423,Воскресеновка
RU,43905,ORE,461726,Воскресеновка
RU,35005,SAK,694411,Воскресеновка
RU,45344,ULY,433916,Воскресеновка
RU,29890,BEL,,Воскресеновка
RU,1203,MOS,"140200,140201,140202,140203,140204,140205,140206,140207,140208,140209,140215,140216,140259",Воскресенск
RU,17287,MOS,,Воскресенские Выселки
RU,14413,KDA,353406,Воскресенский
RU,14903,KDA,,Воскресенский
RU,13724,ME,425402,Воскресенский
RU,37338,VLG,161346,Воскресенское
RU,46938,PER,617523,Воскресенское
RU,24525,SAR,413030,Воскресенское
RU,1893,NIZ,606730,Воскресенское
RU,37265,TUL,301150,Воскресенское
RU,17288,MOS,,Воскресенское
RU,45573,BA,453322,Воскресенское
RU,31063,IVA,155122,Воскресенское
RU,34770,BA,453876,Воскресенское
RU,44460,KOS,,Воскресенское
RU,15107,MOS,142431,Воскресенское
RU,35434,MOS,"140164,140030,140104",Воскресенское
RU,44712,IVA,155720,Воскресенское
RU,34519,NIZ,607519,Воскресенское
RU,13369,MOW,142791,Воскресенское поселение
RU,33762,RYA,391833,Вослебово
RU,17289,MOS,,Вослинка
RU,16874,AST,416210,Восток
RU,24327,PRI,692183,Восток
RU,32058,SAK,694201,Восток
RU,34846,KDA,352308,Восточная
RU,38617,CRI,297232,Восточное
RU,33153,KGN,641573,Восточное
RU,43616,SAK,694120,Восточное
RU,13863,KHA,"680520,680521",Восточное
RU,44790,MOS,,Восточное Бутово
RU,16183,MOS,,Восточное шоссе
RU,35166,AMU,676644,Восточный
RU,2583,KIR,612711,Восточный
RU,2788,MOW,105173,Восточный
RU,38077,ORE,462749,Восточный
RU,128,PRI,,Восточный
RU,13313,TA,423226,Восточный
RU,23806,TUL,301111,Восточный
RU,36525,KDA,352606,Восточный
RU,45610,VGG,403982,Восточный
RU,35809,KDA,353258,Восточный
RU,46570,STA,357925,Восточный
RU,34536,SVE,624975,Восточный
RU,45370,KDA,353614,Восточный
RU,43704,AMU,676252,Восточный
RU,45318,KDA,,Восточный
RU,16188,MOS,,Восточный мкр.
RU,15605,SVE,624838,Восточный пос
RU,42730,MOS,,Восточный промышленный район
RU,32658,MOS,,Восточный сад
RU,31040,KDA,353616,Восточный Сосык
RU,35738,KHA,682494,Вострецово
RU,35737,ALT,658951,Вострово
RU,1673,MOS,142020,Востряково
RU,35967,KL,359466,Восход
RU,2770,MOS,"143562,143571",Восход
RU,34560,SVE,624843,Восход
RU,43740,NIZ,606780,Восход
RU,39412,CRI,,Восход
RU,38816,CRI,297020,Восход
RU,36259,KDA,352213,Восход
RU,23869,KEM,652580,Восходящий пос.
RU,42978,YAN,629648,Восяхово
RU,31843,BA,,Вотикеево
RU,3089,UD,"427405,427430,427431,427432,427433,427434,427435,427436,427437,427438,427439,427440,427441,427459",Воткинск
RU,39555,KO,168114,Вотча
RU,23903,KOS,157760,Вохма
RU,36890,KGN,641208,Вохменка
RU,24264,MOS,140170,Вохринка
RU,34917,VLG,"162040,162042",Вохтога
RU,16609,AD,385274,Вочепший
RU,32054,KIR,613392,Воя
RU,34716,BA,,Вперед
RU,45689,DA,368803,Вперед
RU,500,PRI,,Врангель
RU,22909,SVE,,Всеволодо-Благодатское
RU,42415,PER,618334,Всеволодо-Вильва
RU,15108,MOS,,Всеволодово
RU,980,LEN,"188640,188641,188642,188643,188644,188645,188649,188699",Всеволожск
RU,29891,BEL,309751,Всесвятка
RU,38331,PER,618231,Всесвятская
RU,44378,OMS,646505,Вставское
RU,14487,MOS,142273,Всходы
RU,42210,SMO,215450,Всходы
RU,39675,TYU,626249,Второвагайское
RU,32112,KB,361376,Второй Лескен
RU,31292,LIP,399551,Вторые Тербуны
RU,2601,KO,"169570,169573,169575,169577,169578,169582,169584,169585",Вуктыл
RU,2543,KAM,684036,Вулканный
RU,34245,CU,429904,Вурманкасы 2-е
RU,3191,CU,"429220,429221,429224,429239",Вурнары
RU,13468,OMS,644068,Входная
RU,971,LEN,"188800,188801,188802,188804,188805,188807,188808,188809,188810,188811,188819,188831,188899",Выборг
RU,14817,LEN,,Выборгский пос
RU,13533,MOS,,Выголь
RU,2311,BRY,"243360,243361,243367",Выгоничи
RU,37408,SAR,412012,Выдвиженец
RU,35526,ROS,346590,Выдел
RU,24564,BU,671210,Выдрино
RU,13629,NIZ,607247,Выездное
RU,29892,BEL,309123,Выезжее
RU,1014,NIZ,"607031,607032,607043,607047,607050,607051,607052,607056,607060,607061,607062,607063,607065,607067,607068,607069,607079",Выкса
RU,35534,ALT,658583,Вылково
RU,2596,KO,168220,Выльгорт
RU,36131,UD,,Выльгурт
RU,41580,BEL,,Выползово
RU,43991,TVE,171053,Выползово
RU,14781,LEN,,Выра
RU,14785,LEN,"188380,188381,188382",Вырица
RU,44785,MOS,,Вырубово
RU,44102,ULY,433170,Выры
RU,1593,KDA,"353100,353101,353102,353103,353108",Выселки
RU,13025,SAM,445148,Выселки
RU,29893,BEL,,Выселки
RU,35087,LEN,188572,Выскатка
RU,1510,TA,"422701,422739",Высокая Гора
RU,3130,KHM,628690,Высокий
RU,29894,BEL,309931,Высокий
RU,29895,BEL,,Высокий
RU,46071,KDA,352413,Высокий
RU,29896,BEL,,Высокий
RU,41581,BEL,309553,Высокий
RU,37165,VOR,397460,Высокий
RU,46103,ULY,433565,Высокий Колок
RU,33218,KHM,628434,Высокий Мыс
RU,37417,KLU,249180,Высокиничи
RU,15913,KOS,157447,Высоково
RU,23828,MOS,143540,Высоково
RU,15280,MOS,,Высоково
RU,1546,MOS,141650,Высоковск
RU,39413,CRI,,Высокогорное
RU,13935,KHA,682855,Высокогорный
RU,45540,KYA,,Высокогорский
RU,46015,KDA,354393,Высокое
RU,34522,SAM,446177,Высокое
RU,39447,CRI,,Высокое
RU,32032,VOR,397931,Высокое
RU,34157,SMO,215223,Высокое
RU,44718,RYA,391879,Высокое
RU,42559,BRY,243314,Высокое
RU,46388,RYA,391588,Высокое
RU,29897,BEL,,Высокое
RU,43562,LEN,188327,Высокоключевой
RU,40058,TVE,171653,Высокуша
RU,2682,LEN,188909,Высоцк
RU,36257,STA,356526,Высоцкое
RU,29898,BEL,,Высыпной
RU,2028,VLG,"162900,162969",Вытегра
RU,31036,ARK,"165340,165341",Вычегодский
RU,35034,SMO,215524,Вышегор
RU,14905,KDA,353541,Вышестеблиевская ст-ца
RU,31039,BRY,243620,Вышков
RU,29899,BEL,309315,Вышние Пены
RU,1446,TVE,"171115,171145,171146,171150,171151,171155,171157,171158,171159,171160,171161,171162,171163,171164,171165,171166,171167,171168",Вышний Волочек
RU,22903,SVE,,Вьюжный
RU,43854,BRY,243107,Вьюнка
RU,15273,MOS,,Вьюхово
RU,35971,TAM,393905,Вяжли
RU,45478,PNZ,442007,Вяземка
RU,2363,KHA,"682950,682951,682952,682962",Вяземский
RU,1197,VLA,"601430,601440,601441,601442,601443,601445,601446",Вязники
RU,31734,STA,,Вязники
RU,46956,CHE,,Вязовая
RU,14879,AST,416244,Вязовка
RU,24199,SVE,623887,Вязовка
RU,39788,TA,423202,Вязовка
RU,33890,NIZ,607689,Вязовка
RU,15701,NIZ,607405,Вязовка
RU,45280,SAR,412181,Вязовка
RU,35713,LIP,399505,Вязовое
RU,29900,BEL,309430,Вязовое
RU,29901,BEL,309014,Вязовое
RU,29902,BEL,309423,Вязовской
RU,397,SMO,"215110,215111,215113,215116,215118,215119,215125,215129,215169",Вязьма
RU,15557,SMO,"215107,2153",Вязьма-Брянская
RU,24265,MOS,,Вялки
RU,2560,KR,186757,Вяртсиля
RU,38030,NGR,174531,Вятка
RU,33092,VLA,601390,Вяткино
RU,42902,KGN,641914,Вяткино
RU,42632,MOS,,Вяткино
RU,388,KIR,"612960,612961,612962,612963,612964,612965,612966,612969,612999",Вятские Поляны
RU,33828,KHA,680525,Вятское
RU,35473,TAM,,Вячка
RU,37353,TA,422606,Габишево
RU,16441,AD,385233,Габукай
RU,16633,AD,385077,Гавердовский
RU,35157,MOS,,Гаврилково
RU,15555,IVA,155000,Гаврилов Посад
RU,1437,YAR,"152240,152241",Гаврилов-Ям
RU,43135,NIZ,,Гавриловка
RU,44895,ULY,433351,Гавриловка
RU,36247,UD,427429,Гавриловка
RU,31876,NIZ,606587,Гавриловка
RU,43698,ORE,462119,Гавриловка
RU,24544,TAM,393160,Гавриловка 2-я
RU,14821,LEN,188870,Гаврилово
RU,15109,MOS,,Гаврилово
RU,44223,KGD,238125,Гаврилово
RU,42585,MOS,108877,Гаврилово
RU,16677,AD,,Гавриловский
RU,45246,VLA,601268,Гавриловское
RU,35330,RYA,391060,Гавриловское
RU,36545,VOR,396454,Гаврильск
RU,398,SMO,"215010,215059",Гагарин
RU,47065,IRK,665932,Гагарина
RU,16191,MOS,,Гагарина мкр.
RU,36423,TYU,627713,Гагарино
RU,29903,BEL,309027,Гагарино
RU,23050,SVE,624056,Гагарский
RU,38235,KGN,641214,Гагарье
RU,38135,DA,368984,Гагатли
RU,1894,NIZ,607870,Гагино
RU,2798,MUR,"184670,184671,184676,184681",Гаджиево
RU,45780,SVE,623840,Гаева
RU,16053,ROS,346848,Гаевка
RU,29904,BEL,,Гаевка
RU,33211,YAN,629365,Газ-Сале
RU,41031,IN,,Гази-Юрт
RU,14968,ZAB,673630,Газимурский завод
RU,1101,MOS,,Газопровод
RU,37726,RYA,391237,Газопровод
RU,42713,MOS,"108814,142770",Газопровод
RU,36761,MOS,,Газопроводск
RU,34847,KDA,353110,Газырь
RU,696,ORE,"462624,462630,462631,462633,462634,462635",Гай
RU,31545,KDA,353433,Гай-Кодзор
RU,29905,BEL,309628,Гайдашовка
RU,2052,KDA,"353990,353991",Гайдук
RU,1132,PER,619650,Гайны
RU,37911,SVE,,Гайны
RU,36343,IN,386122,Гайрбек-Юрт
RU,45735,KHA,681050,Гайтер
RU,45781,SVE,,Галактионовка
RU,36842,KYA,663115,Галанино
RU,41034,IN,,Галашки
RU,46232,SMO,216567,Галеевка-1
RU,32641,PRI,692564,Галенки
RU,46016,KDA,354386,Галицино
RU,23944,KDA,353582,Галицын
RU,1810,KOS,"157200,157201,157202,157209,157229",Галич
RU,31455,IRK,,Галки
RU,13862,KHA,680512,Галкино
RU,44560,KOS,,Галкино
RU,38221,KGN,641104,Галкино
RU,40838,SVE,624831,Галкинское
RU,29906,BEL,309728,Галушки
RU,35745,VGG,,Галушкинский
RU,792,ALT,658870,Гальбштадт
RU,31137,STA,357859,Галюгаевская
RU,35893,KO,169462,Гам
RU,29907,BEL,,Гамаюнов
RU,31249,DA,368163,Гамиях
RU,31371,PER,614512,Гамово
RU,36456,KAM,684025,Ганалы
RU,16857,AST,416331,Гандурино
RU,13952,KIR,610029,Ганино
RU,33371,OMS,,Ганновка
RU,43883,MOS,,Ганусово
RU,43463,ROS,347557,Ганчуков
RU,37542,ROS,347277,Гапкин
RU,29908,BEL,,Гаплеевка
RU,35810,KDA,353348,Гапоновский
RU,37484,DA,368785,Гапцах
RU,37193,DA,368283,Гапшима
RU,43848,SVE,623513,Гарашкинское
RU,33466,LEN,188658,Гарболово
RU,35673,KDA,352761,Гарбузовая Балка
RU,29909,BEL,309810,Гарбузово
RU,16023,SVE,624910,Гари
RU,46263,PER,,Гари
RU,36408,NIZ,607406,Гари
RU,33639,KDA,353552,Гаркуша
RU,43539,VOR,,Гармашевка
RU,43492,KHA,680561,Гаровка-1
RU,34214,KHA,680562,Гаровка-2
RU,42948,BRY,243257,Гарцево
RU,31340,MOS,143063,Гарь-Покровское
RU,15609,CRI,298662,Гаспра
RU,37974,SAK,694210,Гастелло
RU,42945,KGD,238602,Гастеллово
RU,36977,VLA,601316,Гатиха
RU,16610,AD,385271,Гатлукай
RU,981,LEN,"188300,188301,188302,188303,188304,188305,188306,188307,188308,188309,188310,188319,188399",Гатчина
RU,43608,OMS,646892,Гауф
RU,15288,MOS,,Гафидово
RU,32699,ROS,347450,Гашун
RU,29910,BEL,,Гаюры
RU,2525,KGD,238210,Гвардейск
RU,1750,TUL,301272,Гвардейский
RU,14828,LEN,,Гвардейский
RU,35811,KDA,353337,Гвардейское
RU,31802,CRI,297513,Гвардейское
RU,38216,CRI,296340,Гвардейское
